,구분,화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치년도,위도,경도,데이터기준일자
897,공중화장실,초안산근린공원-붕붕도서관 공중화장실,서울특별시 도봉구 창동 428,서울특별시 도봉구 창동 428,N,2,3,1,0,0,0,5,2,0,서울특별시 도봉구청,02-2091-3753,09:00~18:00,2007.3.1,37.6447081,127.0491536,2017.4.30
898,공중화장실,쌍문근린공원-세심천 공중화장실,서울특별시 도봉구 산90-7,서울특별시 도봉구 산90-7,N,2,3,1,0,0,1,5,3,1,서울특별시 도봉구청,02-2091-3754,09:00~18:00,2010.3.1,37.6750742,127.0278943,2017.4.30
899,공중화장실,방학사거리 공중화장실,서울특별시 도봉구 방학1동 679,서울특별시 도봉구 방학1동 649,N,2,3,0,0,0,0,3,0,0,서울특별시 도봉구청,02-2091-3254,연중무휴,,37.6632648,127.0418171,2017.4.30
900,공중화장실,방학천 공중화장실,서울특별시 도봉구 방학1동 265-4,서울특별시 도봉구 방학1동 265-4,N,1,2,0,0,0,0,3,0,0,서울특별시 도봉구청,02-2091-3254,연중무휴,,37.6613729,127.0370857,2017.4.30
901,공중화장실,월천근린공원 공중화장실,서울특별시 도봉구 창동 756-78,서울특별시 도봉구 창동 756-78,N,2,3,1,0,0,0,4,1,0,서울특별시 도봉구청,02-2091-3754,09:00~18:00,1989.3.1,37.648965,127.0433646,2017.4.30
902,공중화장실,밤골어린이공원 공중화장실,서울특별시 도봉구 창동 368,서울특별시 도봉구 창동 368,N,2,2,0,0,0,0,2,0,0,서울특별시 도봉구청,02-2091-3756,09:00~18:00,2012.3.1,37.6487425,127.0455405,2017.4.30
903,공중화장실,뱃골어린이공원 공중화장실,서울특별시 도봉구 창동 367,서울특별시 도봉구 창동 367,N,1,3,0,0,0,0,3,0,0,서울특별시 도봉구청,02-2091-3756,09:00~18:00,2016.12.9,37.6465143,127.0449832,2017.4.30
904,공중화장실,대창어린이공원 공중화장실,서울특별시 도봉구 창동 38-4,서울특별시 도봉구 창동 38-4,N,1,1,0,0,0,0,2,0,0,서울특별시 도봉구청,02-2091-3756,09:00~18:00,1989.3.1,37.6443293,127.0522439,2017.4.30
905,공중화장실,도봉산입구 공중화장실,서울특별시 도봉구 도봉1동 282-26,서울특별시 도봉구 도봉1동 282-26,N,4,7,0,0,0,0,7,0,0,서울특별시 도봉구청,02-2091-3254,연중무휴,,37.6875981,127.0406266,2017.4.30
906,공중화장실,창동역 공중화장실,서울특별시 도봉구 마들로 11길 77,서울특별시 도봉구 창4동 20,N,3,5,0,0,0,0,7,0,0,서울특별시 도봉구청,02-2091-3254,연중무휴,,37.6531856,127.0481139,2017.4.30
907,공중화장실,고덕천 SK주유소 뒤,서울특별시 강동구 암사동 산274,서울특별시 강동구 둔촌동 산274,N,1,2,0,0,0,0,0,0,0,청소행정과,02-3425-5864,24시간,17.Dec,,,2017.5.16
908,공중화장실,일자산자연공원(둔촌약수터입구),서울특별시 동남로49길 67,서울특별시 둔촌동 산6,N,2,3,2,1,0,0,4,1,1,청소행정과,02-3425-5864,24시간,9.Sep,37.53286797,127.145497,2017.5.16
909,공중화장실,일자산자연공원(허브천무공원),서울특별시 둔촌동 산94,서울특별시 둔촌동 산94,N,2,2,1,0,1,0,0,1,0,청소행정과,02-3425-5864,24시간,15.Nov,37.53762488,127.154309,2017.5.16
910,공중화장실,일자산자연공원(도시농업공원),서울특별시 강동구 둔촌동119,서울특별시 강동구 둔촌동119,N,2,1,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,16.Aug,,,2017.5.16
911,공중화장실,일자산자연공원(잔디광장옆),서울특별시 강동구 동남로660,서울특별시 강동구 둔촌동 140,N,1,1,0,0,0,0,0,1,0,청소행정과,02-3425-5864,24시간,15.Jun,37.53301918,127.1513579,2017.5.16
912,공중화장실,명일근린공원(중앙하이츠뒷산),서울특별시 강동구 상일동산54,서울특별시 강동구 상일동산54,N,1,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,9.Aug,37.55214578,127.159427,2017.5.16
913,공중화장실,명일근린공원(상일동산),서울특별시 강동구 상일동 산26-6,서울특별시 강동구 상일동 산26-6,N,2,1,0,0,0,0,0,2,0,청소행정과,02-3425-5864,24시간,16.Aug,37.54905012,127.164558,2017.5.16
914,개방화장실,서경빌딩,서울특별시 강동구 성내로19,서울특별시 강동구 성내동539-3,N,3,3,0,0,0,0,3,0,0,청소행정과,02-3425-5864,24시간,Apr.95,37.53036011,127.1228289,2017.5.16
915,공중화장실,샛마을 근린공원,서울특별시 강동구 양재대로1666,서울특별시 강동구 고덕동287,N,2,3,2,2,2,0,4,2,1,청소행정과,02-3425-5864,24시간,12.Feb,37.55424063,127.1447101,2017.5.16
916,공중화장실,샘터근린공원(게이트볼장),서울특별시 강동구 고덕동287,서울특별시 강동구 고덕동287,N,1,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,May.95,37.56184105,127.1590221,2017.5.16
917,공중화장실,샘터근린공원(약수터),서울특별시 강동구 고덕동 287,서울특별시 강동구 고덕동 287,N,1,1,0,0,0,0,1,0,0,청소행정과,02-3425-5864,24시간,2.May,37.56184105,127.1590221,2017.5.16
918,공중화장실,샘터근린공원(족구장),서울특별시 강동구 고덕동 287,서울특별시 강동구 고덕동 287,N,1,1,0,0,0,0,1,0,0,청소행정과,02-3425-5864,24시간,2.May,37.56184105,127.1590221,2017.5.16
919,공중화장실,두레근린공원,서울특별시 강동구 고덕동229,서울특별시 강동구 고덕동229,N,1,1,0,0,0,0,1,0,0,청소행정과,02-3425-5864,24시간,7.Apr,37.56146893,127.164934,2017.5.16
920,공중화장실,동명근린공원 (족구장),서울특별시 강동구 고덕동 229,서울특별시 강동구 고덕동 229,N,2,3,2,0,2,0,3,2,2,청소행정과,02-3425-5864,24시간,Jan.97,37.56146893,127.164934,2017.5.16
921,공중화장실,동명근린공원 (베드민턴장),서울특별시 강동구 고덕로83길 55,서울특별시 강동구 고덕동 315,N,1,2,0,0,0,0,1,0,0,청소행정과,02-3425-5864,24시간,5.Oct,37.55974145,127.1683165,2017.5.16
922,공중화장실,성내하니 근린공원(경로당내),서울특별시 강동구 성내로3가길 71,서울특별시 강동구 성내동 533,N,2,2,0,1,0,0,2,1,0,청소행정과,02-3425-5864,24시간,6.Feb,37.52945159,127.1265382,2017.5.16
923,공중화장실,게네수변공원(관리소내),서울특별시 강동구 강일동 446-2,서울특별시 강동구 강일동 446-2,N,1,4,1,1,0,0,4,1,0,청소행정과,02-3425-5864,24시간,12.May,37.56228862,127.1787034,2017.5.16
924,공중화장실,새장터어린이공원,서울특별시 강동구 암사1가길 16,서울특별시 강동구 암사동 468-2,N,1,1,0,0,0,0,1,0,0,청소행정과,02-3425-5864,24시간,5.Oct,37.55212715,127.1305781,2017.5.16
925,공중화장실,광나루어린이공원,서울특별시 강동구 상암로 12-19,서울특별시 강동구 암사동 515,N,2,3,1,0,0,0,3,1,0,청소행정과,02-3425-5864,24시간,Jul.97,37.55002066,127.1255454,2017.5.16
926,공중화장실,고덕찬 물놀이장(분수광장),서울특별시 강동구 상일로 74-1,서울특별시 강동구 상일동 480,N,1,2,0,0,0,0,1,0,0,청소행정과,02-3425-5864,24시간,12.Jun,37.55470658,127.1733753,2017.5.16
927,공중화장실,고덕야구장 (고덕빗물펌프장),서울특별시 강동구 아리수로87길 192,서울특별시 강동구 고덕동108,N,1,2,0,1,0,0,0,0,0,청소행정과,02-3425-5864,24시간,14.May,37.56750205,127.1648929,2017.5.16
928,공중화장실,상일쉼터 그루터기,서울특별시 강동구 상일동 산54,서울특별시 강동구 상일동 산54,N,2,3,1,1,0,0,3,2,0,청소행정과,02-3425-5864,24시간,9.Aug,37.55214578,127.159427,2017.5.16
929,공중화장실,명일2지구대 뒤,서울특별시 강동구 상일로12길 77,서울특별시 강동구 명일동 737,N,2,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,12.May,37.55573851,127.1725628,2017.5.16
930,공중화장실,고덕천 애너지마루,서울특별시 강동구 아리수로 87길 192,서울특별시 강동구 고덕동 108,N,2,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,16.Oct,37.56750205,127.1648929,2017.5.16
931,공중화장실,상일공원,서울특별시 강동구 상암로79갈길  3,서울특별시 강동구 상일동188,Y,1,0,0,0,0,0,0,0,0,청소행정과,02-3425-5864,24시간,May.94,37.54836666,127.1319431,2017.5.16
932,공중화장실,별장진잎로왼쪽,서울특별시 강동구 고덕동산98-1,서울특별시 강동구 고덕동산98-1,N,1,0,0,0,0,0,1,0,0,청소행정과,02-3425-5864,24시간,2.Nov,37.56274345,127.1468001,2017.5.16
933,공중화장실,별장앞,서울특별시 강동구 아리수로61길 30-99,서울특별시 강동구 고덕동 산93-1,Y,1,0,0,0,0,0,0,0,0,청소행정과,02-3425-5864,24시간,Jun.99,37.56570169,127.1501699,2017.5.16
934,공중화장실,고덕초등학교 앞,서울특별시 강동구 고덕로83길 55,서울특별시 강동구 고덕동215,Y,1,0,0,0,0,0,0,0,0,청소행정과,02-3425-5864,24시간,9.Jul,37.55974145,127.1683165,2017.5.16
935,공중화장실,민속의 집,서울특별시 강동구 고덕로 83-55,서울특별시 강동구 고덕동 215,Y,1,1,0,0,0,0,0,0,0,청소행정과,02-3425-5864,24시간,May.95,37.55981106,127.1675199,2017.5.16
936,공중화장실,방죽공원,서울특별시 강동구 동남로82길 94-58,서울특별시 강동구 고덕동 296,Y,1,0,0,0,0,0,0,0,0,청소행정과,02-3425-5864,24시간,7.Jun,37.5591586,127.1598268,2017.5.16
937,공중화장실,산등성이목조식,서울특별시 강동구 암사동 산40-3,서울특별시 강동구 암사동 산274,N,1,1,0,0,0,0,0,0,0,청소행정과,02-3425-5864,24시간,1.May,37.56125263,127.1458102,2017.5.16
938,공중화장실,일자산제1체육관 뒤,서울특별시 강동구 암사동 산274,서울특별시 강동구 둔촌동 산274,N,1,3,0,0,0,0,0,0,0,청소행정과,02-3425-5864,24시간,May.00,,,2017.5.16
939,개방화장실,브라운스톤 천호,서울특별시 천호대로1006,서울특별시 강동구 성내동 64-13,N,2,3,1,0,0,0,0,0,0,청소행정과,02-3425-5864,24시간,8.Oct,37.53805005,127.1237874,2017.5.16
940,개방화장실,홍익빌딩,서울특별시 천호대로1124,서울특별시 강동구 성내3동 244-3,N,2,1,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,Aug.91,37.53433509,127.1361906,2017.5.16
941,개방화장실,둔촌역재례시장,서울특별시 양재대로91길 16,서울특별시 강동구 둔촌동 416-16,N,1,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,May.82,37.52798947,127.1352966,2017.5.16
942,개방화장실,파크프라장상가,서울특별시 강동구 양재대로89길16,서울특별시 강동구 성내3동 428-2,N,2,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,2.May,37.52688372,127.1346973,2017.5.16
943,개방화장실,선린빌딩,서울특별시 강동구 양재대로1448,서울특별시 강동구 길동 440,N,2,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,Jun.84,37.53507024,127.1393328,2017.5.16
944,개방화장실,동우빌딩,서울특별시 강동구 양재대로1443,서울특별시 강동구 길동 458-5,N,2,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,Aug.92,37.53493062,127.138536,2017.5.16
945,개방화장실,중부빌딩,서울특별시 강동구 천호대로1135,서울특별시 강동구 길동454-1,N,2,2,0,0,0,0,3,0,0,청소행정과,02-3425-5864,24시간,5.Oct,37.53462876,127.1377887,2017.5.16
946,개방화장실,일성오피스텔,서울특별시 강동구 천호대로1121,서울특별시 강동구 천호3동 449-49,N,3,3,0,0,0,0,3,0,0,청소행정과,02-3425-5864,24시간,Aug.97,37.53521427,127.1363596,2017.5.16
947,개방화장실,힐탑오피스텔,서울특별시 강동구 천호대로1073,서울특별시 강동구 천호동 451-20,N,1,2,1,0,0,0,1,0,0,청소행정과,02-3425-5864,24시간,Jul.97,37.53658585,127.1313657,2017.5.16
948,개방화장실,트레벨오피스텔,서울특별시 강동구 천호대로1057,서울특별시 강동구  천호동 451-20,N,2,3,0,0,0,0,3,0,0,청소행정과,02-3425-5864,24시간,Oct.87,37.53725464,127.1295022,2017.5.16
949,개방화장실,강동빌딩,서울특별시 강동구 천호대로1033,서울특별시 강동구 천호동 453-15,N,1,1,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,Oct.87,37.53789531,127.1269598,2017.5.16
950,개방화장실,일동빌딩,서울특별시 강동구 천호대로1027,서울특별시 강동구 천호2동 454-15,N,2,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,7.Mar,37.53810855,127.1263944,2017.5.16
951,개방화장실,대우한강베네시티,서울특별시 강동구 올림픽로664,서울특별시 강동구 천호동 425-5,N,2,2,0,0,0,0,3,0,0,청소행정고,02-3425-5864,24시간,7.Mar,37.54055357,127.1249773,2017.5.16
952,개방화장실,동서울 시장,서울특별시 강동구 올림픽로50길 58,서울특별시 강동구 천호동 422-1,N,2,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,Dec.70,37.54216825,127.128257,2017.5.16
953,개방화장실,천호시장,서울특별시 강동구 구천면로 205,서울특별시 강동구 천호동 425-5,N,2,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,Mar.66,37.54065545,127.1274442,2017.5.16
954,개방화장실,천호신시장,서울특별시 강동구 구천면로 205,서울특별시 강동구 천호동 421-1,N,3,4,0,0,0,0,5,0,0,청소행정과,02-3425-5864,24시간,9.Aug,37.54065545,127.1274442,2017.5.16
955,개방화장실,동양텍스빌,서울특별시 강동구 상암로501-4,서울특별시 강동구 암사동 501-4,N,2,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,May.99,37.55016917,127.1282118,2017.5.16
956,개방화장실,501타워,서울특별시 강동구 올림픽로782,서울특별시 강동구 암사동 501-1,N,2,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,Jan.84,37.55086483,127.128127,2017.5.16
957,개방화장실,암사종합시장(1),서울특별시 강동구 상암로11길 24,서울특별시 강동구 암사동 501-28,N,1,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,May.83,37.55065115,127.1290818,2017.5.16
958,개방화장실,암사종합시장(2),서울특별시 강동구 고덕로10길 64,서울특별시 강동구 암사동501-14,N,1,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,Aug.87,37.55091477,127.1286024,2017.5.16
959,개방화장실,암사영향센타,서울특별시 강동구 올림픽로795,서울특별시 강동구 암사동 503-21,N,1,2,0,0,0,0,2,0,0,청소행정과,02-3425-5867,24시간,Dec.91,37.55220573,127.1279256,2017.5.16
960,개방화장실,태성프라자,서울특별시 강동구 올림픽로787,서울특별시 강동구 암사2동 503-23,N,1,1,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,Feb.78,37.55154642,127.1277253,2017.5.16
961,개방화장실,삼정빌딩,서울특별시 강동구 올림픽로 769,서울특별시 강동구 암사2동 512-17,N,1,1,0,0,0,0,1,0,0,청소행정과,02-3425-5864,24시간,Jan.81,37.54996486,127.1271794,2017.5.16
962,개방화장실,신라빌딩,서울특별시 강동구 천호대로 997,서울특별시 강동구 천호2동 456-17,N,2,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,Oct.84,37.53857988,127.123743,2017.5.16
963,개방화장실,롯데리아명일드라이브점,서울특별시 강동구 양재대로1651,서울특별시 강동구 명일1동 306-2,N,1,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,Oct.97,37.55295511,127.1438023,2017.5.16
964,개방화장실,웽빙메디칼빌딩,서울특별시 강동구 천호대로1128,서울특별시 강동구 성내동 378,N,1,2,1,1,0,0,3,0,0,청소행정과,02-3425-5864,24시간,4.Nov,37.53416171,127.1365206,2017.5.16
965,개방화장실,남해빌딩,서울특별시 강동구 양재대로1517,서울특별시 강동구 천호3동 51-7,N,2,1,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,Sep.94,37.54126369,127.1408741,2017.5.16
966,개방화장실,시온캐슬,서울특별시 강동구 양재대로1661,서울특별시 강동구 명일동 306-1,N,1,2,0,0,0,0,1,0,0,청소행정과,02-3425-5864,24시간,Nov.91,37.55385594,127.1439444,2017.5.16
967,개방화장실,휴다임타워,서울특별시 강동구 천호대로1139,서울특별시 강동구 길동459-3,N,1,2,2,0,0,0,4,0,0,청소행정과,02-3425-5864,24시간,10.Jul,37.53459595,127.1381145,2017.5.16
968,개방화장실,강동헤르셔,서울특별시 강동구 천호대로1089,서울특별시 강동구 천호동 447-17,N,4,4,1,0,0,0,8,1,0,청소행정과,02-3425-5864,24시간,15.Jul,37.53660551,127.1331172,2017.5.16
969,개방화장실,소망빌딩,서울특별시 강동구 성안로71,서울특별시 강동구 성내동 420-42,N,1,1,0,0,0,0,1,0,0,청소행정과,02-3425-5864,24시간,4.Aug,37.53001554,127.1315578,2017.5.16
970,개방화장실,강일임폐리얼,서울특별시 강동구 아리수로93길 19,서울특별시 강일동 675-3,N,2,2,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,17.Mar,37.56538048,127.1741199,2017.5.16
971,개방화장실,강일타워,서울특별시 강동구 아리수로93길 27,서울특별시 강일동 675-7,N,2,1,0,0,0,0,2,0,0,청소행정과,02-3425-5864,24시간,17.Jan,37.56562239,127.1738171,2017.5.16
972,공중화장실,목동공중화장실,서울특별시 양천구 목동중앙로13길 22,서울특별시 양천구 목동 131-3,Y,2,2,0,0,0,0,2,0,0,서울특별시 양천구청 청소행정과,02-2620-3430,24시간,Jan.88,37.545279,126.881914,2017.4.20
973,공중화장실,오금교 입구,,서울특별시 양천구 신정동 871-17,Y,1,2,0,0,0,0,3,0,0,서울특별시 양천구청 공원녹지과,02-2620-3592,24시간,Jan.17,37.509943,126.873129,2017.4.20
974,공중화장실,오금인라인장,,서울특별시 양천구 신정동 871-6,Y,2,2,0,0,0,0,3,1,0,서울특별시 양천구청 공원녹지과,02-2620-3592,24시간,Jan.17,37.513011,126.875832,2017.4.20
975,공중화장실,신정교 별마루축구장,,서울특별시 양천구 신정동 871-37,Y,2,2,0,0,0,0,3,1,0,서울특별시 양천구청 공원녹지과,02-2620-3592,24시간,Jan.17,37.515985,126.877334,2017.4.20
976,공중화장실,신정교 해마루축구장,,서울특별시 양천구 신정동 871-37,Y,2,2,0,0,0,0,3,1,0,서울특별시 양천구청 공원녹지과,02-2620-3592,24시간,Jan.17,37.518322,126.877559,2017.4.20
977,공중화장실,오목교 출구,,서울특별시 양천구 목동 409-402,Y,1,2,0,0,0,0,3,0,0,서울특별시 양천구청 공원녹지과,02-2620-3592,24시간,Jan.17,37.525118,126.878093,2017.4.20
978,공중화장실,영학정,,서울특별시 양천구 목동 409-386,Y,1,2,0,0,0,0,3,0,0,서울특별시 양천구청 공원녹지과,02-2620-3592,24시간,Jan.17,37.528531,126.880599,2017.4.20
979,공중화장실,목동인라인장,,서울특별시 양천구 목동 409-383,Y,1,2,0,0,0,0,3,0,0,서울특별시 양천구청 공원녹지과,02-2620-3592,24시간,Jan.17,37.533291,126.887739,2017.4.20
980,공중화장실,양평교,,서울특별시 양천구 목동 900-10,Y,1,2,0,0,0,0,3,0,0,서울특별시 양천구청 공원녹지과,02-2620-3592,24시간,Jan.17,37.538869,126.886048,2017.4.20
981,공중화장실,양화교,,서울특별시 양천구 목동 900-10,Y,1,2,0,0,0,0,3,0,0,서울특별시 양천구청 공원녹지과,02-2620-3592,24시간,Jan.17,37.542933,126.884032,2017.4.20
982,공중화장실,용왕산근린공원(A),,서울특별시 양천구 목2동 산12-3,N,2,3,0,0,0,0,3,0,0,서울특별시 양천구청 공원녹지과,02-2620-3574,24시간,Dec.89,37.323993,126.524007,2017.4.20
983,공중화장실,용왕산근린공원(B),,서울특별시 양천구 목2동 산23-5,N,2,3,0,0,0,0,3,0,0,서울특별시 양천구청 공원녹지과,02-2620-3574,24시간,Jul.17,37.323026,126.522634,2017.4.20
984,공중화장실,용왕산근린공원(C),,서울특별시 양천구 목2동 산12-3,N,1,2,0,0,0,0,2,0,0,서울특별시 양천구청 공원녹지과,02-2620-3574,24시간,Nov.17,37.323904,126.524106,2017.4.20
985,공중화장실,계남근린공원(A),,서울특별시 양천구 신정3동 521,N,2,3,1,1,1,0,5,1,1,서울특별시 양천구청 공원녹지과,02-2620-3575,24시간,Jul.96,37.304896,126.504382,2017.4.20
986,공중화장실,계남근린공원(B),,서울특별시 양천구 신정3동 621,N,1,1,0,0,0,0,2,0,0,서울특별시 양천구청 공원녹지과,02-2620-3575,24시간,Dec.17,37.303789,126.512563,2017.4.20
987,공중화장실,계남근린공원(C),,서울특별시 양천구 신정3동 621,N,3,4,1,0,1,0,7,1,1,서울특별시 양천구청 공원녹지과,02-2620-3575,24시간,Dec.17,37.303419,126.512227,2017.4.20
988,공중화장실,계남근린공원(D),,서울특별시 양천구 신정3동 521,Y,1,1,1,1,1,0,2,1,1,서울특별시 양천구청 공원녹지과,02-2620-3576,25시간,Dec.17,37.515331,126.850569,2017.4.20
989,공중화장실,갈산근린공원(A),,서울특별시 양천구 신정7동 산73-4,N,1,1,0,0,0,0,1,0,0,서울특별시 양천구청 공원녹지과,02-2620-3574,24시간,Nov.17,37.303494,126.521307,2017.4.20
990,공중화장실,갈산근린공원(B),,서울특별시 양천구 신정7동 171-58,N,1,1,0,0,0,0,2,0,0,서울특별시 양천구청 공원녹지과,02-2620-3574,24시간,Jul.17,37.303075,126.520905,2017.4.20
991,공중화장실,목마근린공원,,서울특별시 양천구 목5동 910,N,2,2,0,0,0,0,1,1,1,서울특별시 양천구청 공원녹지과,02-2620-3576,24시간,Jun.17,37.321681,126.530694,2017.4.20
992,공중화장실,파리근린공원,,서울특별시 양천구 목5동 906,N,3,3,0,1,0,0,7,1,1,서울특별시 양천구청 공원녹지과,02-2620-3576,24시간,Jun.17,37.320421,126.523792,2017.4.20
993,공중화장실,오목근린공원,,서울특별시 양천구 목1동 921,N,3,2,0,0,0,0,3,1,0,서울특별시 양천구청 공원녹지과,02-2620-3576,24시간,Nov.89,37.313929,126.522455,2017.4.20
994,공중화장실,양천근린공원,,서울특별시 양천구 신정6동 320,N,4,4,1,0,1,0,8,1,1,서울특별시 양천구청 공원녹지과,02-2620-3576,24시간,Oct.17,37.310412,126.520327,2017.4.20
995,공중화장실,신트리근린공원,,서울특별시 양천구 신정1동 310-7,N,4,4,1,0,1,0,7,1,2,서울특별시 양천구청 공원녹지과,02-2620-3576,24시간,May.17,37.305085,126.512169,2017.4.20
996,공중화장실,독서근린공원,,서울특별시 양천구 신월7동 987,N,4,4,1,0,1,0,6,1,2,서울특별시 양천구청 공원녹지과,02-2620-3576,24시간,Feb.17,37.311401,126.503071,2017.4.20
997,공중화장실,오솔길근린공원,,서울특별시 양천구 신월7동 977,N,2,3,1,0,1,0,5,1,1,서울특별시 양천구청 공원녹지과,02-2620-3576,24시간,Jan.17,37.311278,126.500974,2017.4.20
998,공중화장실,한울근린공원,,서울특별시 양천구 신월7동 956,N,3,2,1,0,0,0,1,1,0,서울특별시 양천구청 공원녹지과,02-2620-3576,24시간,Oct.92,37.311091,126.495654,2017.4.20
999,공중화장실,양지근린공원,,서울특별시 양천구 신월7동 936,N,3,3,0,0,0,0,2,0,0,서울특별시 양천구청 공원녹지과,02-2620-3576,24시간,Oct.92,37.312106,126.495141,2017.4.20
1000,공중화장실,목동근린공원,,서울특별시 양천구 목2동 517-12,N,2,3,0,0,0,0,4,0,0,서울특별시 양천구청 공원녹지과,02-2620-3576,24시간,Dec.85,37.324705,126.524671,2017.4.20
1001,공중화장실,연의근린공원,,서울특별시 양천구 신정3동 1320-9,N,3,3,0,0,0,0,7,1,1,서울특별시 양천구청 공원녹지과,02-2620-3570,24시간,Oct.17,37.304218,126.500297,2017.4.20
1002,공중화장실,장수공원,,서울특별시 양천구 신월2동 894,N,1,2,0,0,0,0,2,0,1,서울특별시 양천구청 공원녹지과,02-2620-3582,24시간,May.17,37.312126,126.505883,2017.4.20
1003,공중화장실,신정3호,,서울특별시 양천구 신정3동 1032-14,N,2,3,1,0,0,0,3,1,0,서울특별시 양천구청 공원녹지과,02-2620-3586,24시간,May.17,37.310743,126.511362,2017.4.20
1004,공중화장실,신월근린공원,,서울특별시 양천구 신월7동 987-2,N,4,2,1,0,1,0,6,1,1,서울특별시 양천구청 공원녹지과,02-2620-3576,24시간,Oct.17,37.310387,126.500009,2017.4.20
1005,공중화장실,서울(1),서울특별시 중구 세종대로 지하 2,서울특별시 중구 봉래동2가 122,N,4,4,1,1,0,0,4,1,0,서울메트로,02-6110-1331,05:00~01:00,2000,37.5568778,126.9725778,2015.8.17
1006,공중화장실,시청(1),서울특별시 중구 세종대로 지하 101,서울특별시 중구 태평로1가 31,N,7,4,2,1,2,1,16,2,2,서울메트로,02-6110-1321,05:00~01:00,2013,37.565682,126.9768488,2015.8.17
1007,공중화장실,종각,서울특별시 종로구 종로 지하 55,서울특별시 종로구 종로1가 44,N,5,5,2,1,0,1,16,2,1,서울메트로,02-6110-1311,05:00~01:00,2008,37.5701747,126.9832262,2015.8.17
1008,공중화장실,종로3가(1)(종각역측),서울특별시 종로구 종로 지하129,서울특별시 종로구 종로3가 61-68,N,6,5,2,1,2,1,13,2,2,서울메트로,02-6110-1301,05:00~01:00,2010,37.5703842,126.9920077,2015.8.17
1009,공중화장실,종로3가(1)(역무실앞),서울특별시 종로구 종로 지하129,서울특별시 종로구 종로3가 61-68,N,4,3,2,1,1,0,9,2,1,서울메트로,02-6110-1301,05:00~01:00,2002,37.5703842,126.9920077,2015.8.17
1010,공중화장실,종로5가,서울특별시 종로구 종로 지하216,서울특별시 종로구 종로5가 124-8,N,4,3,2,1,1,0,9,2,1,서울메트로,02-6110-1291,05:00~01:00,2014,37.5708657,127.0019064,2015.8.17
1011,공중화장실,동대문(1),서울특별시 종로구 종로 지하 302,서울특별시 종로구 창신1동 552,N,3,5,1,1,0,0,4,1,0,서울메트로,02-6110-1281,05:00~01:00,2001,37.5717429,127.0111694,2015.8.17
1012,공중화장실,신설동(1),서울특별시 동대문구 왕산로 지하1,서울특별시 동대문구 신설동 97-75,N,6,3,2,1,1,1,11,2,1,서울메트로,02-6110-1261,05:00~01:00,2014,37.5760874,127.0245602,2015.8.17
1013,공중화장실,동묘앞(1층),서울특별시 종로구 종로359,서울특별시 종로구 숭인동 117번지,N,2,1,0,1,1,0,3,0,0,서울메트로,02-6110-1271,05:00~01:00,2005,37.5732808,127.0166486,2015.8.17
1014,공중화장실,동묘앞(상선승강장),서울특별시 종로구 종로359,서울특별시 종로구 숭인동 117번지,N,2,3,0,1,0,0,5,0,1,서울메트로,02-6110-1271,05:00~01:00,2005,37.5732808,127.0166486,2015.8.17
1015,공중화장실,동묘앞(하선승강장),서울특별시 종로구 종로359,서울특별시 종로구 숭인동 117번지,N,2,1,0,1,0,0,7,0,1,서울메트로,02-6110-1271,05:00~01:00,2005,37.5732808,127.0166486,2015.8.17
1016,공중화장실,동묘앞(대합실 하선),서울특별시 종로구 종로359,서울특별시 종로구 숭인동 117번지,N,3,3,0,1,1,0,4,0,0,서울메트로,02-6110-1271,05:00~01:00,2005,37.5732808,127.0166486,2015.8.17
1017,공중화장실,제기동,서울특별시 동대문구 왕산로 지하 93,서울특별시 동대문구 제기동 51,N,7,5,2,1,2,1,13,2,2,서울메트로,02-6110-1251,05:00~01:00,2010,37.5781628,127.0346872,2015.8.17
